respondent_id,interview_date,treatment,govt_intervention,supports_intervention,fx_status,age,female,ed_level,urban_rural,survey_weight,income_quintile,left_right
322,2015-10-10,cntrl,some,1.0,none,60,0,2,1,0.623148569780254,1.0,-3.0
323,2015-10-10,info,big,1.0,none,53,0,2,3,1.32020755226503,5.0,1.0
324,2015-10-10,Hungary,none,0.0,past,51,0,4,3,1.23041296417314,,1.0
325,2015-10-09,Hungary,DK,0.0,none,69,1,3,1,0.694395115903649,,3.0
326,2015-10-10,cntrl,none,0.0,none,57,0,2,1,0.69953309462915,1.0,0.0
327,2015-10-10,info,DK,0.0,none,45,0,2,1,0.792289317017919,1.0,-2.0
328,2015-10-10,history,DK,0.0,none,34,1,2,1,1.30810975567411,1.0,0.0
329,2015-10-10,info,big,1.0,none,41,1,2,1,0.915303977954067,,0.0
330,2015-10-10,info,none,0.0,none,29,0,4,2,1.88027755793408,5.0,0.0
331,2015-10-10,info,none,0.0,none,57,1,2,2,1.17391622082117,4.0,
332,2015-10-10,info,DK,0.0,none,76,1,4,2,0.913003561962992,,3.0
333,2015-10-10,info,big,1.0,none,58,1,2,3,0.697191881917556,1.0,
334,2015-10-10,info,none,0.0,none,21,0,3,1,0.972660911364959,2.0,2.0
335,2015-10-10,Hungary,some,1.0,current,39,0,2,1,0.878986201377302,,3.0
336,2015-10-10,Hungary,none,0.0,none,52,1,2,1,0.777490513150774,,-1.0
337,2015-10-10,info,big,1.0,none,79,1,1,1,0.832510653226062,3.0,3.0
338,2015-10-10,info,some,1.0,none,23,1,3,1,0.609350260691527,3.0,0.0
339,2015-10-10,info,none,0.0,past,39,0,2,3,1.03939777402048,,-1.0
340,2015-10-10,cntrl,none,0.0,none,79,0,2,3,0.728262999334176,,-1.0
341,2015-10-10,info,DK,0.0,none,68,1,1,1,1.01024080242217,,
342,2015-10-10,history,big,1.0,none,41,1,3,1,0.782172577440012,,
343,2015-10-10,Hungary,some,1.0,none,35,0,2,1,1.30636066677313,,
344,2015-10-10,Hungary,some,1.0,none,54,0,2,1,0.920625082492612,3.0,0.0
345,2015-10-10,cntrl,some,1.0,none,73,1,1,1,0.854562667200198,,
346,2015-10-10,history,none,0.0,none,19,0,2,1,0.772066881422968,,
347,2015-10-10,info,none,0.0,past,31,0,4,1,1.12864806007056,,0.0
348,2015-10-10,info,some,1.0,none,72,0,2,3,0.625491306498945,5.0,-1.0
349,2015-10-10,history,big,1.0,none,47,1,2,2,0.933104869685263,1.0,0.0
350,2015-10-10,cntrl,none,0.0,none,56,1,4,1,0.626407650215074,,0.0
351,2015-10-10,info,some,1.0,none,47,1,2,1,0.709467633731905,2.0,-2.0
352,2015-10-10,info,none,0.0,none,33,0,4,1,1.07359907712451,,
353,2015-10-10,info,none,0.0,none,64,0,4,2,0.769237437672803,5.0,0.0
354,2015-10-10,cntrl,none,0.0,none,60,1,4,2,0.563062480530505,4.0,0.0
355,2015-10-10,cntrl,none,0.0,none,73,0,2,3,0.617037280364234,2.0,0.0
356,2015-10-10,cntrl,none,0.0,none,23,1,4,1,0.60433162993538,4.0,0.0
357,2015-10-10,history,none,0.0,none,57,0,4,1,0.538280187050022,4.0,-2.0
358,2015-10-10,Hungary,none,0.0,none,51,0,2,1,0.889481686082738,3.0,3.0
359,2015-10-10,Hungary,none,0.0,none,67,1,1,1,0.569431694611907,2.0,
360,2015-10-10,info,none,0.0,none,31,1,2,1,1.012840147545,,
361,2015-10-10,history,DK,0.0,none,43,0,4,1,0.560328328582713,,3.0
362,2015-10-10,history,none,0.0,none,33,0,2,1,0.863471070377293,3.0,0.0
363,2015-10-10,info,some,1.0,none,80,0,1,1,0.656863642816446,3.0,
364,2015-10-10,cntrl,some,1.0,none,41,1,2,1,0.557699844615443,,
365,2015-10-10,history,none,0.0,none,54,1,4,1,0.496988932729977,5.0,0.0
366,2015-10-10,cntrl,none,0.0,none,57,1,2,1,0.345310380181663,3.0,0.0
367,2015-10-11,history,some,1.0,none,21,1,3,1,0.794845403894251,2.0,
368,2015-10-11,Hungary,none,0.0,none,71,1,3,2,0.604011325722691,4.0,1.0
369,2015-10-11,cntrl,none,0.0,none,79,1,3,2,0.604011325722691,5.0,-2.0
370,2015-10-11,Hungary,none,0.0,none,56,0,2,3,0.612679165669152,,0.0
371,2015-10-10,Hungary,none,0.0,none,41,1,2,1,1.53542049694256,1.0,
372,2015-10-10,history,DK,0.0,none,36,0,2,1,1.2233028854983,,
373,2015-10-10,history,,,none,68,0,1,1,1.24903645184491,3.0,
374,2015-10-10,history,DK,0.0,none,60,0,2,1,0.810481913681833,,0.0
375,2015-10-10,history,none,0.0,none,31,0,2,1,1.53443134862666,1.0,
376,2015-10-11,info,some,1.0,none,45,1,4,2,0.74019802827535,3.0,0.0
377,2015-10-10,info,none,0.0,none,76,1,1,2,0.90455395222731,5.0,-2.0
378,2015-10-10,cntrl,big,1.0,none,69,1,2,2,0.580095649152073,3.0,0.0
379,2015-10-10,Hungary,big,1.0,current,30,1,3,2,1.11123733720629,4.0,
380,2015-10-09,info,none,0.0,none,72,1,1,2,0.9958095244942,,3.0
381,2015-10-10,Hungary,big,1.0,none,18,0,1,1,1.33649190424988,3.0,3.0
382,2015-10-10,Hungary,some,1.0,none,78,0,1,1,0.921494428681712,3.0,1.0
383,2015-10-11,cntrl,DK,0.0,none,28,1,2,2,1.22334408206257,5.0,2.0
384,2015-10-11,Hungary,none,0.0,none,36,1,2,2,0.911454399201446,3.0,3.0
385,2015-10-10,cntrl,none,0.0,none,63,1,1,1,0.959894581034579,3.0,3.0
386,2015-10-09,cntrl,none,0.0,none,35,0,4,2,0.979889759783867,4.0,3.0
387,2015-10-09,cntrl,some,1.0,none,57,0,3,2,0.885195934837297,3.0,1.0
388,2015-10-10,cntrl,none,0.0,none,39,0,2,1,1.22117612624695,,
389,2015-10-09,info,big,1.0,none,65,1,2,2,0.683347525275158,3.0,1.0
390,2015-10-10,cntrl,some,1.0,none,60,1,1,1,0.959894581034579,1.0,3.0
391,2015-10-09,info,some,1.0,none,40,1,2,2,0.911454399201446,1.0,-1.0
392,2015-10-10,info,DK,0.0,none,71,0,1,1,0.921494428681712,2.0,2.0
393,2015-10-11,cntrl,none,0.0,none,19,0,1,3,1.41458732969516,3.0,2.0
394,2015-10-10,info,none,0.0,none,18,0,1,1,1.35998686170285,,2.0
395,2015-10-10,Hungary,none,0.0,none,38,1,4,2,1.09843297278304,,
396,2015-10-11,Hungary,DK,0.0,none,19,0,1,2,0.966851162639383,,
397,2015-10-10,cntrl,DK,0.0,none,62,1,4,3,0.716801955740161,,0.0
398,2015-10-11,history,none,0.0,none,59,1,4,1,1.00273253925187,2.0,0.0
399,2015-10-11,Hungary,none,0.0,none,24,0,2,1,0.964275158890812,4.0,1.0
400,2015-10-11,info,none,0.0,none,59,1,1,1,1.37231750562885,1.0,0.0
401,2015-10-11,info,some,1.0,none,81,1,1,1,1.14206333508728,3.0,2.0
402,2015-10-11,history,some,1.0,none,41,1,4,1,0.92998755951801,1.0,
403,2015-10-11,info,big,1.0,none,68,1,2,1,0.699157332061297,4.0,0.0
404,2015-10-11,cntrl,some,1.0,none,77,0,2,1,0.806507674906665,5.0,-2.0
405,2015-10-11,Hungary,some,1.0,none,62,1,2,1,0.840116144612204,3.0,1.0
406,2015-10-11,info,some,1.0,none,33,0,2,1,1.23263263375197,1.0,0.0
407,2015-10-11,info,none,0.0,none,32,0,3,1,1.15194950881962,4.0,-1.0
408,2015-10-11,Hungary,some,1.0,none,71,1,4,2,0.38123539504514,5.0,0.0
409,2015-10-11,history,DK,0.0,none,85,1,1,1,1.09020905236777,,
410,2015-10-11,cntrl,big,1.0,none,64,1,1,2,1.42337349306351,,
411,2015-10-11,Hungary,none,0.0,none,58,0,2,1,1.18151301121998,3.0,3.0
412,2015-10-11,history,DK,0.0,none,30,1,3,1,1.70193779587128,,
413,2015-10-11,history,big,1.0,none,43,0,2,1,1.02410395601864,,-3.0
414,2015-10-11,cntrl,big,1.0,none,65,1,1,1,1.09020905236777,2.0,3.0
415,2015-10-11,Hungary,none,0.0,none,46,1,4,1,1.44318561820885,1.0,0.0
416,2015-10-11,info,some,1.0,none,37,0,4,1,1.12380544627253,3.0,-2.0
417,2015-10-11,info,some,1.0,none,19,0,2,1,1.22535669633671,1.0,0.0
418,2015-10-11,info,none,0.0,none,50,1,4,1,0.928974848922769,,0.0
419,2015-10-11,cntrl,big,1.0,none,53,0,2,3,0.88180020679255,1.0,
420,2015-10-11,history,none,0.0,none,43,0,3,3,1.03939777402048,3.0,
421,2015-10-11,info,some,1.0,none,38,1,4,2,1.5432498521779,,3.0
422,2015-10-11,Hungary,some,1.0,none,32,0,2,1,1.53190227249435,1.0,0.0
423,2015-10-11,history,DK,0.0,,80,1,1,1,1.01024080242217,,0.0
424,2015-10-11,history,none,0.0,none,30,1,3,1,1.2410727922381,3.0,0.0
425,2015-10-11,history,none,0.0,none,58,0,2,2,1.34966957987227,5.0,-1.0
426,2015-10-11,cntrl,some,1.0,none,64,0,2,1,0.785346795818705,,-3.0
427,2015-10-11,info,some,1.0,none,20,1,2,1,0.646659322273743,,
428,2015-10-11,Hungary,none,0.0,none,40,1,2,1,1.0941672590121,,
429,2015-10-11,Hungary,DK,0.0,none,27,0,1,1,1.82447925119363,1.0,
430,2015-10-11,history,none,0.0,none,52,0,2,1,1.28547826964449,4.0,3.0
431,2015-10-11,Hungary,none,0.0,none,25,1,4,1,1.19906165674844,1.0,1.0
432,2015-10-11,Hungary,some,1.0,none,53,0,2,2,1.3560169226578,,1.0
433,2015-10-11,cntrl,none,0.0,none,61,0,2,1,0.854854086371502,,2.0
434,2015-10-11,cntrl,none,0.0,none,75,0,1,1,1.31741855908427,,0.0
435,2015-10-11,cntrl,none,0.0,none,41,1,2,1,1.04531903474281,,0.0
436,2015-10-11,Hungary,none,0.0,none,73,0,2,1,0.84486809477223,,-1.0
437,2015-10-11,history,DK,0.0,none,53,1,1,1,0.832197959291888,1.0,
438,2015-10-11,history,some,1.0,none,19,1,1,1,1.0666416345589,2.0,0.0
439,2015-10-11,cntrl,none,0.0,none,50,0,2,2,1.11801038266368,,0.0
440,2015-10-11,info,some,1.0,none,25,1,4,2,1.29386006645801,3.0,-1.0
441,2015-10-11,history,big,1.0,none,40,0,2,2,1.27672907626759,3.0,0.0
442,2015-10-11,history,none,0.0,none,56,0,2,1,0.81604026220189,4.0,-1.0
443,2015-10-11,cntrl,none,0.0,none,72,1,1,1,1.09020905236777,2.0,1.0
444,2015-10-11,info,big,1.0,none,63,0,2,1,0.969109651535967,2.0,2.0
445,2015-10-10,history,some,1.0,past,69,0,4,2,0.876300744034304,4.0,0.0
446,2015-10-10,Hungary,big,1.0,none,25,0,3,2,2.13315270888319,,0.0
447,2015-10-11,history,none,0.0,none,27,0,4,3,1.15994459911196,,0.0
448,2015-10-10,cntrl,DK,0.0,none,73,1,1,1,0.812881998657614,,3.0
449,2015-10-10,Hungary,some,1.0,none,21,1,3,2,0.741689033875839,,3.0
450,2015-10-11,history,some,1.0,none,57,0,2,2,0.840108801250206,,0.0
451,2015-10-10,Hungary,some,1.0,none,75,0,4,2,0.698637772780223,,0.0
452,2015-10-11,Hungary,some,1.0,none,42,1,4,2,0.753424150732129,,1.0
453,2015-10-11,cntrl,none,0.0,none,49,0,2,1,1.17448823508591,1.0,0.0
454,2015-10-10,Hungary,big,1.0,none,24,0,1,1,1.38135508368071,2.0,
455,2015-10-09,info,none,0.0,none,71,0,1,1,0.952427028996762,2.0,0.0
456,2015-10-11,info,some,1.0,none,25,1,4,1,0.945320680334896,3.0,3.0
457,2015-10-11,history,DK,0.0,none,69,1,1,1,0.825654065416682,,
458,2015-10-11,cntrl,none,0.0,none,38,1,2,1,1.02758690304341,1.0,
459,2015-10-10,info,some,1.0,none,29,0,4,1,1.09046755140264,,
460,2015-10-10,info,none,0.0,none,70,0,2,1,0.65357745358048,2.0,0.0
461,2015-10-11,cntrl,none,0.0,none,72,1,1,1,0.825654065416682,2.0,1.0
462,2015-10-11,info,none,0.0,none,49,0,2,1,1.13031257754693,2.0,
463,2015-10-11,Hungary,some,1.0,none,65,1,2,3,0.64006795057473,5.0,0.0
464,2015-10-10,history,none,0.0,none,51,0,2,1,1.20133608405928,2.0,
465,2015-10-11,cntrl,none,0.0,none,31,0,4,3,1.31818259331973,5.0,1.0
466,2015-10-11,Hungary,big,1.0,none,61,0,2,2,0.886035100385803,,1.0
467,2015-10-11,Hungary,none,0.0,none,21,0,2,2,1.08721890530062,4.0,2.0
468,2015-10-10,info,none,0.0,none,22,0,2,1,0.686338396771267,2.0,0.0
469,2015-10-11,Hungary,some,1.0,none,30,1,2,1,1.06856285493558,1.0,0.0
470,2015-10-11,cntrl,none,0.0,none,57,1,2,2,0.739728861988462,3.0,3.0
471,2015-10-11,info,none,0.0,none,35,1,4,2,0.765262011045109,5.0,-3.0
472,2015-10-11,history,some,1.0,none,23,1,3,2,0.876029438461685,4.0,0.0
473,2015-10-11,info,big,1.0,none,27,0,2,3,1.41438254117755,,
474,2015-10-11,cntrl,DK,0.0,none,78,1,4,3,0.636892667625932,5.0,0.0
475,2015-10-11,info,none,0.0,none,43,0,2,3,1.12508332632049,5.0,1.0
476,2015-10-11,info,DK,0.0,none,81,1,1,1,0.821258591452106,3.0,
477,2015-10-11,info,none,0.0,none,63,0,2,2,0.790510893936044,4.0,-3.0
478,2015-10-11,cntrl,none,0.0,none,46,0,2,1,0.920625082492612,,
479,2015-10-11,info,big,1.0,none,29,1,3,1,1.04982344108626,,
480,2015-10-11,Hungary,DK,0.0,none,36,1,2,1,0.836956339489544,,
481,2015-10-11,history,some,1.0,none,64,0,2,2,0.963846797677204,2.0,-1.0
482,2015-10-11,cntrl,some,1.0,none,45,1,2,2,0.946346009423225,5.0,
483,2015-10-11,cntrl,some,1.0,none,81,1,2,2,0.649845010717621,5.0,-3.0
484,2015-10-11,cntrl,none,0.0,none,50,0,2,1,0.875722268002621,1.0,
485,2015-10-11,info,DK,0.0,none,34,1,4,3,1.20763288873442,,0.0
486,2015-10-11,Hungary,none,0.0,none,61,1,2,3,0.869728419220684,5.0,
487,2015-10-11,Hungary,none,0.0,none,20,0,3,3,1.31268119266489,2.0,0.0
488,2015-10-11,history,big,1.0,none,79,1,4,2,0.665479615059735,5.0,0.0
489,2015-10-11,history,big,1.0,none,78,0,2,2,0.823682159044681,4.0,-3.0
490,2015-10-11,Hungary,some,1.0,none,45,1,2,1,0.598061432461841,1.0,0.0
491,2015-10-11,history,DK,0.0,none,22,1,1,1,0.782082889255692,,
492,2015-10-11,history,DK,0.0,none,61,1,2,1,0.718160712142979,1.0,0.0
493,2015-10-11,cntrl,some,1.0,none,57,1,2,1,0.671152829280942,3.0,2.0
494,2015-10-11,Hungary,some,1.0,none,43,0,2,1,0.983975655519965,3.0,1.0
495,2015-10-11,history,none,0.0,none,54,0,2,1,0.876860582965285,1.0,-1.0
496,2015-10-11,history,none,0.0,none,58,1,1,1,0.684757074425881,3.0,0.0
497,2015-10-11,history,some,1.0,none,49,1,2,1,0.813386906926122,1.0,
498,2015-10-11,Hungary,big,1.0,none,18,1,1,1,1.26318074499087,1.0,-1.0
499,2015-10-11,Hungary,none,0.0,none,69,1,1,1,0.870947302580495,2.0,
500,2015-10-11,cntrl,some,1.0,none,31,1,2,1,0.951932666410202,2.0,-3.0
501,2015-10-11,info,some,1.0,none,38,1,2,1,1.43491810848849,1.0,0.0
502,2015-10-11,history,some,1.0,none,24,0,2,1,0.978256026678205,1.0,
503,2015-10-11,history,some,1.0,none,56,0,3,3,1.16564600172168,5.0,1.0
504,2015-10-11,cntrl,some,1.0,past,57,0,2,1,0.757431059999698,,0.0
505,2015-10-10,history,none,0.0,none,32,1,4,2,1.18819572352926,3.0,0.0
506,2015-10-10,info,none,0.0,past,67,0,2,2,0.82149682271243,5.0,2.0
507,2015-10-09,info,none,0.0,none,65,1,2,1,0.51229988497442,4.0,3.0
508,2015-10-09,cntrl,some,1.0,none,71,0,4,1,0.550765251300233,4.0,3.0
509,2015-10-11,Hungary,some,1.0,none,19,1,3,2,0.584180287436507,,
510,2015-10-11,Hungary,none,0.0,none,67,1,1,3,1.38309562508846,,0.0
511,2015-10-09,Hungary,DK,0.0,none,55,1,1,1,0.955273586947023,1.0,3.0
512,2015-10-10,history,none,0.0,none,58,1,1,1,0.776573900585404,,
513,2015-10-10,Hungary,big,1.0,current,49,0,1,1,1.28929845637547,2.0,
514,2015-10-10,info,some,1.0,none,20,1,2,1,0.499803061694811,,
515,2015-10-10,Hungary,none,0.0,none,23,0,4,3,0.962734197935019,4.0,0.0
516,2015-10-10,cntrl,DK,0.0,none,74,0,2,3,0.905077241268348,4.0,
517,2015-10-10,history,some,1.0,none,41,0,2,3,1.07404126177467,1.0,-1.0
518,2015-10-10,Hungary,big,1.0,none,62,0,4,3,0.79762212941213,5.0,-1.0
519,2015-10-12,Hungary,big,1.0,none,22,0,2,3,0.890563079965707,2.0,0.0
520,2015-10-12,info,none,0.0,none,29,0,4,1,1.5083593247141,5.0,0.0
521,2015-10-10,Hungary,DK,0.0,none,30,1,4,1,1.30758889725251,,
522,2015-10-12,history,none,0.0,none,32,0,2,2,1.28955566813784,5.0,0.0
523,2015-10-12,cntrl,none,0.0,none,71,0,1,1,0.960336394225949,3.0,
524,2015-10-12,history,none,0.0,none,65,1,1,1,0.832510653226062,2.0,
525,2015-10-10,cntrl,none,0.0,none,46,1,4,3,1.0847572698487,4.0,3.0
526,2015-10-10,info,none,0.0,past,50,1,4,3,1.1639220178333,5.0,2.0
527,2015-10-09,cntrl,some,1.0,none,62,0,4,3,0.869418893004376,5.0,0.0
528,2015-10-10,info,none,0.0,past,59,1,4,3,0.75369474164889,2.0,0.0
529,2015-10-09,cntrl,none,0.0,none,63,1,4,3,0.957760749261205,5.0,1.0
530,2015-10-10,info,some,1.0,none,23,0,4,3,1.33352090207267,2.0,-1.0
531,2015-10-12,history,none,0.0,past,43,0,2,1,1.06663827298351,,
532,2015-10-12,history,big,1.0,none,57,1,2,2,0.553451237699219,,
533,2015-10-12,history,DK,0.0,none,54,0,3,2,1.10511697654229,,
534,2015-10-12,cntrl,none,0.0,none,64,0,2,2,0.860952738408834,3.0,2.0
535,2015-10-12,cntrl,some,1.0,none,18,1,1,1,1.19111459017894,,0.0
536,2015-10-12,info,big,1.0,none,63,1,2,1,0.677188680811459,,
537,2015-10-12,history,none,0.0,none,58,1,2,1,0.396784695581639,1.0,
538,2015-10-12,Hungary,none,0.0,none,73,1,1,2,0.810552120707306,1.0,2.0
539,2015-10-12,info,big,1.0,none,71,0,2,1,1.38576241795012,4.0,0.0
540,2015-10-12,info,some,1.0,none,44,1,2,2,0.695212662335948,2.0,
541,2015-10-12,cntrl,none,0.0,none,55,1,1,2,0.852949267684944,2.0,
542,2015-10-12,Hungary,some,1.0,none,23,1,2,2,0.51956033487325,,
543,2015-10-12,history,big,1.0,none,57,1,2,1,0.606421621698889,3.0,0.0
544,2015-10-09,info,DK,0.0,none,67,0,1,1,0.848356713938074,2.0,2.0
545,2015-10-12,history,some,1.0,none,21,1,3,1,0.538297192427287,2.0,2.0
546,2015-10-12,Hungary,DK,0.0,none,31,1,2,1,1.26899936676739,4.0,
547,2015-10-12,cntrl,some,1.0,current,34,1,2,1,1.06856285493558,5.0,1.0
548,2015-10-12,info,big,1.0,none,41,0,2,2,1.29863917691364,4.0,3.0
549,2015-10-12,history,none,0.0,none,61,1,4,2,0.649639925659763,5.0,0.0
550,2015-10-12,cntrl,big,1.0,none,64,1,2,1,0.606421621698889,2.0,1.0
551,2015-10-12,history,none,0.0,none,35,0,1,1,1.21079895703714,,1.0
552,2015-10-12,info,none,0.0,none,60,1,1,1,1.00687301038138,1.0,0.0
553,2015-10-12,Hungary,big,1.0,none,77,0,2,1,0.582161996607338,,0.0
554,2015-10-12,cntrl,DK,0.0,none,62,1,1,1,0.883709100290973,1.0,0.0
555,2015-10-12,info,some,1.0,none,49,1,4,3,0.86805456573836,5.0,0.0
556,2015-10-12,history,none,0.0,none,23,0,2,3,1.0671225164623,,0.0
557,2015-10-12,info,some,1.0,none,23,1,4,1,0.779069273874504,1.0,0.0
558,2015-10-12,Hungary,none,0.0,none,71,0,4,3,0.688126614873472,3.0,-2.0
559,2015-10-12,cntrl,none,0.0,none,25,0,4,3,1.30018199608556,,
560,2015-10-12,cntrl,some,1.0,none,40,1,2,3,0.749186562098256,,2.0
561,2015-10-12,info,some,1.0,none,19,0,1,2,2.01026366877322,,3.0
562,2015-10-12,cntrl,some,1.0,none,34,1,4,2,1.37570986741051,,0.0
563,2015-10-12,Hungary,some,1.0,none,68,0,4,3,0.730771563579266,4.0,0.0
564,2015-10-12,cntrl,none,0.0,none,43,1,4,3,0.904152293340081,2.0,0.0
565,2015-10-12,info,some,1.0,none,41,1,4,3,0.904152293340081,3.0,0.0
566,2015-10-12,history,some,1.0,none,68,1,2,1,0.504673223875481,3.0,
567,2015-10-12,info,big,1.0,none,58,0,2,1,0.550486554641191,3.0,-1.0
568,2015-10-12,Hungary,none,0.0,none,49,1,2,1,0.994436677358452,1.0,
569,2015-10-12,info,big,1.0,none,70,0,3,1,0.544056037202254,,
570,2015-10-12,info,big,1.0,none,53,1,2,1,0.798085122474173,2.0,
571,2015-10-12,info,none,0.0,none,21,0,2,1,0.772066881422968,,-2.0
572,2015-10-12,Hungary,some,1.0,none,24,1,4,1,0.740783589509866,,
573,2015-10-12,history,some,1.0,none,21,0,3,3,1.14331202181846,3.0,0.0
574,2015-10-12,info,some,1.0,none,30,0,4,3,1.39987370635323,,
575,2015-10-12,cntrl,some,1.0,past,34,0,4,3,1.77889537471726,5.0,-1.0
576,2015-10-12,info,none,0.0,none,43,1,4,3,0.904152293340081,5.0,0.0
577,2015-10-12,cntrl,none,0.0,none,25,0,1,3,1.80872322180853,3.0,
578,2015-10-12,info,none,0.0,past,30,0,4,3,1.36684905835705,5.0,0.0
579,2015-10-12,cntrl,none,0.0,none,56,0,2,1,0.862288266028344,2.0,0.0
580,2015-10-12,info,big,1.0,none,77,0,4,3,0.756934932934062,4.0,3.0
581,2015-10-12,info,DK,0.0,none,64,1,3,1,0.641533510309663,,3.0
582,2015-10-12,info,some,1.0,none,44,0,2,1,0.940550838504675,,
583,2015-10-12,cntrl,big,1.0,none,32,1,1,1,2.02655579969903,1.0,
584,2015-10-12,info,big,1.0,none,70,1,1,1,0.832510653226062,4.0,
585,2015-10-12,Hungary,none,0.0,current,41,0,4,3,1.31225956133613,5.0,2.0
586,2015-10-12,Hungary,DK,0.0,none,78,1,1,2,1.03778394998732,,
587,2015-10-12,history,big,1.0,none,68,1,3,2,0.665536812552906,,0.0
588,2015-10-12,Hungary,some,1.0,none,49,1,2,2,1.23161167809633,,1.0
589,2015-10-12,info,DK,0.0,current,58,0,4,2,0.676576985586293,,-2.0
590,2015-10-12,history,none,0.0,none,60,1,3,2,0.799717310281202,,3.0
591,2015-10-12,info,none,0.0,past,27,1,4,1,0.945320680334896,5.0,-2.0
592,2015-10-12,Hungary,some,1.0,none,43,1,2,1,0.75571282623033,5.0,-3.0
593,2015-10-12,history,some,1.0,none,43,1,1,2,1.2786658795916,1.0,2.0
594,2015-10-12,info,some,1.0,none,23,1,4,2,0.61115226644547,5.0,0.0
595,2015-10-12,history,DK,0.0,none,42,1,2,3,1.22520838793583,2.0,
596,2015-10-12,info,none,0.0,none,37,1,4,2,1.0585276826666,5.0,
597,2015-10-12,Hungary,none,0.0,current,38,1,4,2,1.0585276826666,,2.0
598,2015-10-12,Hungary,none,0.0,none,55,1,3,2,0.969964342817653,1.0,-2.0
599,2015-10-12,Hungary,none,0.0,none,40,0,3,1,0.870144117254379,2.0,0.0
600,2015-10-12,info,some,1.0,none,79,1,2,3,1.44893625867471,4.0,3.0
601,2015-10-12,Hungary,DK,0.0,none,64,1,2,1,0.74751323800348,,-2.0
602,2015-10-12,info,DK,0.0,none,61,1,1,2,1.07653450337841,1.0,
603,2015-10-12,info,none,0.0,none,29,0,3,2,1.26960749398977,5.0,
604,2015-10-12,Hungary,some,1.0,none,24,1,2,2,0.81280126129663,,
605,2015-10-12,info,none,0.0,none,29,1,4,2,1.18819572352926,,
606,2015-10-12,history,some,1.0,past,44,1,4,1,0.742949395472818,5.0,0.0
607,2015-10-12,info,DK,0.0,none,40,1,1,1,1.57959941785416,1.0,
608,2015-10-12,cntrl,some,1.0,none,79,0,1,1,1.00467470161472,,0.0
609,2015-10-12,history,some,1.0,none,62,1,1,1,1.04654110949118,3.0,0.0
610,2015-10-12,Hungary,none,0.0,none,26,1,4,1,1.89320719453473,4.0,3.0
611,2015-10-12,Hungary,none,0.0,none,60,0,2,3,1.24728843592886,5.0,1.0
612,2015-10-12,history,some,1.0,none,47,1,4,3,1.06663863485798,5.0,-1.0
613,2015-10-12,history,big,1.0,none,27,0,2,1,1.26239700326399,2.0,-3.0
614,2015-10-12,history,none,0.0,none,64,0,2,2,1.19785819332381,,
615,2015-10-12,cntrl,big,1.0,none,18,1,1,2,1.82648316585227,1.0,-3.0
616,2015-10-12,history,none,0.0,none,79,1,2,3,0.727343535331144,3.0,
617,2015-10-12,history,none,0.0,none,74,1,3,3,0.679734582166217,5.0,0.0
618,2015-10-12,history,DK,0.0,none,59,1,2,3,0.687768763915116,,
619,2015-10-12,Hungary,some,1.0,none,79,0,1,3,1.22266595956729,3.0,
620,2015-10-12,cntrl,some,1.0,none,73,1,1,2,1.06527335937634,4.0,0.0
621,2015-10-12,Hungary,DK,0.0,none,40,1,2,2,1.32581064892322,1.0,
622,2015-10-12,Hungary,none,0.0,none,40,1,2,2,0.789782313949353,2.0,2.0
623,2015-10-10,Hungary,none,0.0,none,67,1,2,2,0.712151346769172,4.0,1.0
624,2015-10-12,Hungary,none,0.0,none,31,0,4,2,1.37063422833934,5.0,
625,2015-10-09,history,big,1.0,none,59,1,1,3,1.18291608935416,1.0,
626,2015-10-12,Hungary,some,1.0,none,62,1,2,3,0.638789456687469,3.0,0.0
627,2015-10-10,Hungary,none,0.0,none,53,0,2,2,0.98847279251913,4.0,0.0
628,2015-10-12,history,big,1.0,none,71,1,1,3,1.07444479604665,3.0,
629,2015-10-12,info,none,0.0,none,57,0,1,3,1.48929972431458,5.0,-3.0
630,2015-10-12,cntrl,none,0.0,none,33,0,1,3,2.7035084337408,,3.0
631,2015-10-12,cntrl,none,0.0,none,28,0,3,2,1.33470684324779,4.0,
632,2015-10-12,cntrl,none,0.0,past,39,1,4,3,0.916540081502806,5.0,0.0
633,2015-10-12,info,some,1.0,none,26,1,2,2,1.47032671652171,3.0,
634,2015-10-12,history,none,0.0,none,61,1,3,2,0.725787520202626,2.0,1.0
635,2015-10-12,cntrl,DK,0.0,none,60,0,4,2,0.662005213314714,,0.0
636,2015-10-12,history,none,0.0,none,33,0,4,2,1.05536870605456,,2.0
637,2015-10-12,cntrl,some,1.0,none,64,1,4,2,0.615770863962367,4.0,-1.0
638,2015-10-12,cntrl,none,0.0,none,43,0,4,2,0.997115803683959,5.0,1.0
639,2015-10-12,Hungary,none,0.0,none,54,1,3,3,0.844357228137569,1.0,0.0
640,2015-10-12,Hungary,some,1.0,none,59,0,2,3,0.562683932879001,0.0,2.0
641,2015-10-11,cntrl,some,1.0,none,69,0,2,3,0.765808323733859,1.0,-1.0
642,2015-10-11,cntrl,some,1.0,none,58,1,4,3,0.586663598031733,3.0,1.0
643,2015-10-11,cntrl,some,1.0,none,49,0,2,3,1.04222150761067,1.0,-1.0
644,2015-10-12,info,none,0.0,none,47,1,4,3,0.786927841846797,4.0,0.0
645,2015-10-12,history,some,1.0,none,80,1,4,3,0.620420696359443,5.0,-2.0
